id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9
41,0.4045363962650299,0.0022418517619371414,0.04386017471551895,0.010355269536376,0.5190179944038391,0.0036093788221478462,0.0005779325147159398,0.011286932975053787,0.001012958586215973,0.0035011167638003826
42,1.910254241010989e-06,4.771947601511783e-07,0.0013003406347706914,0.00017618272977415472,0.00024101104645524174,7.3762525971687865e-06,0.9982702732086182,4.908583264295885e-07,8.661333481541078e-07,1.1482657100714277e-06
43,0.001208692672662437,0.00010393683623988181,0.047188956290483475,0.20446184277534485,0.014271567575633526,0.5048169493675232,0.00697373878210783,0.21986134350299835,0.00012822484131902456,0.0009847606997936964
44,7.4567233241396025e-06,1.6171243260032497e-05,0.0067381891421973705,0.007195758167654276,0.0027566514909267426,0.0013297314289957285,0.9819179773330688,1.0163711522181984e-05,1.2779239114024676e-05,1.5111110769794323e-05
45,0.9399057626724243,0.001034081680700183,0.002436524722725153,0.00017357092292513698,0.002373297465965152,3.68306900782045e-05,0.00010283844312652946,0.00023526870063506067,0.030878566205501556,0.022823290899395943
46,0.0027121801394969225,0.01083290297538042,6.632349425217399e-08,1.3190619029046502e-05,5.412474024524272e-08,1.1472341157059418e-06,8.783323437455692e-07,1.3913640941609628e-05,2.2262620404944755e-05,0.9864034652709961
47,0.000277835555607453,5.327276448952034e-05,0.031183956190943718,0.4501616656780243,0.11386945098638535,0.1401175558567047,0.23473981022834778,0.02944200113415718,5.038706149207428e-05,0.0001040686183841899
48,0.1475243717432022,0.030562270432710648,0.04322798177599907,0.21216055750846863,0.03939245268702507,0.13819491863250732,0.009983344934880733,0.09850361943244934,0.08659778535366058,0.19385261833667755
49,9.144822001871944e-07,1.5051654145281645e-07,0.0009173687431029975,0.00017411845328751951,0.1840362399816513,0.020259084179997444,3.382287104614079e-05,0.794577419757843,3.9220349634661034e-08,9.548421076033264e-07
50,0.002286218572407961,5.813602911075577e-05,0.3924575746059418,0.009077261202037334,0.1513359695672989,0.0023425102699548006,0.44188863039016724,0.00029572253697551787,0.00022244604770094156,3.553472924977541e-05
51,0.015687918290495872,0.00291198818013072,0.0003463022003415972,0.00046310160541906953,0.0004308606730774045,6.706933345412835e-05,0.00022656699002254754,0.0014908440643921494,0.0014420103980228305,0.9769333004951477
52,0.004066113848239183,0.00038184202276170254,0.00034809912904165685,0.00025384232867509127,0.0003398143162485212,1.1953115972573869e-05,0.000452596228569746,3.0945004255045205e-05,0.9936590790748596,0.0004556660132948309
53,0.02358102798461914,0.013941144570708275,0.05239701643586159,0.2535701096057892,0.021465949714183807,0.2514117956161499,0.07389026880264282,0.2787327766418457,0.0014377608895301819,0.02957214042544365
54,0.00032946784631349146,0.0002895939105655998,0.026034802198410034,0.49054768681526184,0.060112517327070236,0.1870611011981964,0.22820980846881866,0.005836380645632744,6.206143734743819e-05,0.0015165540389716625
55,0.015934182330965996,0.0001442307693650946,1.5739718946861103e-05,3.8033424516470404e-06,9.644390956964344e-06,6.210127168060353e-08,3.976661446358776e-06,1.6664473889704823e-07,0.983822762966156,6.541545008076355e-05
56,0.028251292183995247,0.00025798118440434337,0.0022294376976788044,0.0016579281073063612,0.003798770485445857,0.0001047726982505992,0.0003774629149120301,4.24954887421336e-05,0.9596711993217468,0.003608671948313713
57,0.00022346452169585973,1.2444182175386231e-05,0.0017028611619025469,0.033890627324581146,0.02474566549062729,0.1032724380493164,0.0011576665565371513,0.8345946073532104,7.5296320574125275e-06,0.0003926994395442307
58,0.00039667991222813725,7.222314161481336e-05,0.007272608112543821,0.30587396025657654,0.01441333070397377,0.6066997647285461,0.0025958905462175608,0.0624825544655323,6.123632192611694e-05,0.0001316399866482243
59,0.028237007558345795,0.00045322367805056274,0.17554304003715515,0.2489214688539505,0.08564169704914093,0.28122052550315857,0.08912238478660583,0.0725507065653801,0.014620044268667698,0.003689887234941125
60,0.0011613984825089574,0.002068411558866501,0.008502990938723087,0.519133985042572,0.013150614686310291,0.3847227692604065,0.04437760263681412,0.024433737620711327,8.976778917713091e-05,0.002358696423470974
61,3.495042392387404e-06,2.112690395961181e-07,0.00040605090907774866,0.0001428940740879625,0.23518338799476624,0.0056114522740244865,1.6557369235670194e-05,0.7586291432380676,1.5246132534230128e-07,6.604911050089868e-06
62,0.0009991422994062304,3.6887558962916955e-05,0.015175523236393929,0.2770307660102844,0.005657665431499481,0.5965459942817688,0.010915621183812618,0.0928911492228508,8.87251808308065e-05,0.0006585511146113276
63,0.0009113842970691621,0.0014018801739439368,0.057729318737983704,0.09210444986820221,0.14160431921482086,0.14891639351844788,0.496457576751709,0.057430289685726166,0.001690983772277832,0.0017533247591927648
64,0.03668443486094475,0.009984264150261879,0.10864514857530594,0.5148077011108398,0.0555742084980011,0.18088583648204803,0.011647023260593414,0.0537429116666317,0.002204719465225935,0.025823766365647316
65,0.00021732937602791935,0.0001525921543361619,0.04470226913690567,0.055247750133275986,0.05496906489133835,0.006662330590188503,0.8364408016204834,0.0014372371369972825,5.127762779011391e-05,0.00011934703798033297
66,0.0009339461103081703,0.00011129498307127506,0.8063578605651855,0.04233543202280998,0.018634885549545288,0.05931523069739342,0.06343578547239304,0.008739802055060863,3.434791142353788e-05,0.00010142428072867915
67,0.002820652211084962,0.966692328453064,0.00011359588097548112,0.0003382106078788638,4.8351001169066876e-05,4.295504550100304e-05,0.0004331145901232958,8.733665708859917e-06,0.01960347220301628,0.009898412972688675
68,0.23652051389217377,0.002929248847067356,0.569804310798645,0.02461155317723751,0.10633400082588196,0.01069833803921938,0.009986575692892075,0.00797969289124012,0.030391167849302292,0.000744655029848218
69,0.0002693745191209018,0.0007172163459472358,0.002713859314098954,0.40264269709587097,0.008429888635873795,0.5443116426467896,0.027072392404079437,0.010344603098928928,0.000269196811132133,0.003229126799851656
70,0.050692006945610046,0.00200419663451612,0.010812954045832157,0.088790662586689,0.23313450813293457,0.05666535720229149,0.0029183756560087204,0.46469271183013916,0.0004854181606788188,0.08980380743741989
71,0.2343822866678238,0.004072488285601139,0.37749263644218445,0.07213260978460312,0.09521877765655518,0.015529853291809559,0.05086984112858772,0.0031518060714006424,0.14496099948883057,0.0021887258626520634
72,0.0006953150732442737,0.0016674755606800318,0.012717833742499352,0.20405536890029907,0.003993174526840448,0.11758651584386826,0.626675009727478,0.029813433066010475,0.00030023016734048724,0.002495633205398917
73,0.013266739435493946,0.0008883046684786677,0.0013165134005248547,0.0029055809136480093,0.0006009506760165095,0.00014214860857464373,0.0007980261580087245,0.00013113462773617357,0.97773277759552,0.0022178366780281067
74,0.0006685281987302005,0.000551990931853652,1.2658885680139065e-05,8.311536657856777e-05,1.707744740997441e-05,1.4136472827885882e-06,3.759359606192447e-05,9.95507662082673e-07,0.9984142780303955,0.00021229172125458717
75,0.6036078929901123,0.0118645578622818,0.00012396833335515112,0.0005336819449439645,0.0003215067263226956,0.0001000391785055399,0.0005549276829697192,0.003120675217360258,0.010770061984658241,0.36900267004966736
76,0.0006866032490506768,2.6201066702924436e-06,0.963713526725769,0.01047417800873518,0.004309044219553471,0.01597588323056698,0.0032167499884963036,0.001572887529619038,4.28838211519178e-05,5.62429067940684e-06
77,0.9507279396057129,0.00501231849193573,0.006592250894755125,0.0008158040000125766,0.00017665946506895125,0.0003096132422797382,0.0023555406369268894,0.013046224601566792,0.007732374593615532,0.013231310062110424
78,0.00606425991281867,0.004053168464452028,0.017707133665680885,0.6719498634338379,0.006577922031283379,0.26026588678359985,0.019485855475068092,0.007007301785051823,0.0032826513051986694,0.0036059028934687376
79,0.000218392422539182,1.0226651284028776e-05,0.0037071588449180126,0.1525394469499588,0.015767309814691544,0.5075885653495789,0.002452221466228366,0.3173947036266327,1.0902316716965288e-05,0.00031101825879886746
80,0.0022432012483477592,2.256453262816649e-05,0.00010271199425915256,0.00016836903523653746,0.0001022127689793706,9.488283467362635e-06,2.799663161567878e-05,1.0628623385855462e-05,0.9971351623535156,0.00017768684483598918
81,0.006365712266415358,0.002578344661742449,0.00011320970952510834,0.0003426134353503585,4.468041879590601e-05,5.616622274828842e-06,0.0001417236344423145,3.2166003620659467e-06,0.9895859360694885,0.0008189083309844136
82,0.0022165048867464066,0.7491424679756165,1.6814232139950036e-06,3.11665098706726e-05,2.1205313061045672e-08,1.265822675122763e-06,3.809370809904067e-06,1.4593216235425643e-07,0.05972965061664581,0.18887318670749664
83,1.4463124898611568e-05,0.9974810481071472,2.994703436343116e-07,1.979787782602216e-07,3.7174589806454605e-07,5.5134474763463e-09,1.4038765812074416e-06,3.92324714937331e-08,0.0012707224814221263,0.0012314373161643744
84,0.0031937495805323124,1.0007375976783806e-06,0.025829140096902847,0.11854138970375061,0.01944510079920292,0.7420473098754883,0.0022225293796509504,0.08869633823633194,1.498609890404623e-05,8.495770998706575e-06
85,0.0008963264408521354,1.4811320397711825e-05,0.7816992998123169,0.01763889193534851,0.0006755195208825171,0.19184820353984833,0.0052918908186256886,0.001810366753488779,9.885353938443586e-05,2.580628643045202e-05
86,0.023924337700009346,0.0014970696065574884,0.03325529024004936,0.01879887282848358,0.0919291153550148,0.1794925183057785,0.003980620764195919,0.4654754102230072,0.001850948785431683,0.1797957718372345
87,0.04989023879170418,0.0067602829076349735,0.26021239161491394,0.18355658650398254,0.11930093914270401,0.14521491527557373,0.016408292576670647,0.2017979472875595,0.007702518254518509,0.009155881591141224
88,0.1744077503681183,0.0027031973004341125,0.13124221563339233,0.045304037630558014,0.19312071800231934,0.06264644116163254,0.002481464995071292,0.34235402941703796,0.03195038437843323,0.013789737597107887
89,0.0022050421684980392,0.0003726854338310659,0.00017703157209325582,0.001440235530026257,0.0022648200392723083,0.0002719797194004059,0.0003941917384508997,0.00036542423185892403,0.9904146194458008,0.0020939332898706198
90,0.0004349981318227947,0.0013284444576129317,4.474367099049914e-09,1.7809568930715614e-07,7.1436390136625505e-09,7.938901092074957e-09,6.306659372512513e-08,4.114879175176611e-07,2.1193332031543832e-06,0.9982336759567261
91,0.9930685758590698,0.00039471237687394023,0.00014595295942854136,2.2123047529021278e-05,0.00041292744572274387,1.682065885688644e-06,1.5349484101534472e-06,1.0435417607368436e-05,0.0056411405093967915,0.00030103346216492355
92,0.0005550109199248254,0.0005811983137391508,0.09931348264217377,0.1057463213801384,0.015931854024529457,0.04766649007797241,0.7213401794433594,0.006772974971681833,0.0016855834983289242,0.00040693633491173387
93,0.012903863564133644,0.004692032001912594,0.00021211289276834577,0.0002200582530349493,0.00025394046679139137,1.0039527296612505e-05,2.9725040803896263e-05,9.222549851983786e-05,0.9760828018188477,0.005503152031451464
94,1.530635131530289e-06,2.487398887751624e-06,0.002204562770202756,0.001226846594363451,0.001120725180953741,0.00013260965351946652,0.9953075051307678,6.301376060946495e-07,1.167074060504092e-06,1.9856138351315167e-06
95,4.4400807382771745e-05,9.841396604315378e-07,0.0016961676301434636,0.0013968277489766479,0.9084955453872681,0.0035606997553259134,4.685095336753875e-05,0.08473731577396393,6.889642918395111e-06,1.4355647181218956e-05
96,0.0001417367602698505,0.00012684523244388402,0.005694931373000145,0.03342306986451149,0.010222126729786396,0.012004444375634193,0.9368506073951721,0.00014234213449526578,0.000700825999956578,0.0006930839736014605
97,0.0026597606483846903,2.084425068460405e-05,0.09617563337087631,0.052174557000398636,0.033124860376119614,0.0008980643469840288,0.8138300776481628,0.00049402512377128,0.0005192236858420074,0.00010289266356267035
98,0.3587462306022644,0.0009196315659210086,0.15766549110412598,0.07970777153968811,0.06556255370378494,0.01825539767742157,0.03883238136768341,0.002670742804184556,0.2764667272567749,0.0011730213882401586
99,0.9373289942741394,1.7170610817629495e-06,0.04512004926800728,0.012010499835014343,0.0012756555806845427,0.004052811302244663,9.09270383999683e-05,0.00010973858297802508,7.493386419810122e-06,2.07276752917096e-06
100,0.054498009383678436,0.0011126757599413395,0.04233109951019287,0.060119666159152985,0.03945593163371086,0.08194340020418167,0.006948127876967192,0.7010173797607422,0.0014018815709277987,0.011171771213412285
101,0.00037353867082856596,1.0888102224271279e-05,0.038876038044691086,0.010627932846546173,0.31542104482650757,0.09173751622438431,0.0004715023678727448,0.542384684085846,5.150664219399914e-05,4.531879676505923e-05
102,5.256475105852587e-06,1.2060975222993875e-06,0.005431286990642548,0.027396857738494873,0.0014258594019338489,0.9539681077003479,0.009829436428844929,0.0019252231577411294,1.0858761015697382e-05,6.011000095895724e-06
103,8.507136953994632e-05,0.00041299680015072227,0.039318084716796875,0.06991564482450485,0.0017579684499651194,0.058745305985212326,0.8255613446235657,0.003681555390357971,0.0001378689194098115,0.0003841368015855551
104,1.1447978977230377e-05,4.454763711692067e-06,0.013828746043145657,0.6498284339904785,0.014140985906124115,0.027128562331199646,0.29419639706611633,0.000824125949293375,2.260632527395501e-06,3.462556560407393e-05
105,1.9645997326733777e-06,0.9987519979476929,2.135447818574221e-09,6.866539781213987e-09,3.0633057201967517e-10,2.497085316299774e-10,5.243520617703723e-10,2.9731848094627367e-09,1.1400596122257411e-05,0.001234607887454331
106,0.00016236165538430214,0.9879414439201355,2.087289203700493e-06,3.4644879178813426e-06,1.0105781029778882e-06,1.8632408682606183e-07,3.68800392607227e-05,2.5837632620095974e-06,0.0016016897279769182,0.010248256847262383
107,0.02596270851790905,0.030378900468349457,0.1612573266029358,0.3070152699947357,0.0028530913405120373,0.24558891355991364,0.11426883190870285,0.00834301020950079,0.09854826331138611,0.00578366918489337
108,9.402706382388715e-06,1.3175357707950752e-05,0.005286979954689741,0.005186105612665415,0.004970972891896963,0.0004641335108317435,0.9840002655982971,2.1659774574800394e-05,5.593426976702176e-06,4.165358768659644e-05
109,0.023761121556162834,0.06456692516803741,0.024943750351667404,0.3383687138557434,0.0011609155917540193,0.07319183647632599,0.009425157681107521,0.01469637081027031,0.41510677337646484,0.03477847948670387
110,7.687000470468774e-05,1.3788724572805222e-05,0.006338194012641907,0.11490894109010696,0.0013350695371627808,0.18573282659053802,0.00821811892092228,0.6832606792449951,1.3906907952332404e-05,0.00010168394510401413
111,0.002310307463631034,0.00010123569518327713,0.06857524067163467,0.061346594244241714,0.7157331109046936,0.034901782870292664,0.1039886400103569,0.011892950162291527,0.0002500056871213019,0.0009002363658510149
112,0.46096378564834595,0.15424631536006927,0.08560850471258163,0.12457195669412613,0.010079088620841503,0.023266365751624107,0.024551047012209892,0.007608107291162014,0.0701088011264801,0.03899601101875305
113,0.005828215274959803,0.00011900639947270975,0.31075519323349,0.01604614220559597,0.0054204100742936134,0.0012553678825497627,0.655013918876648,0.00014455981727223843,0.00536905974149704,4.816953878616914e-05
114,0.002103765495121479,8.840114605845883e-05,0.7162426710128784,0.02086680196225643,0.01438978686928749,0.007487006019800901,0.23658661544322968,0.001637960085645318,0.0005449544405564666,5.197757127461955e-05
115,0.03330646827816963,0.7451013922691345,0.00023423696984536946,0.0011789946584030986,0.0002959824341814965,0.00013350811786949635,0.00032469790312461555,0.0004451798740774393,0.012408004142343998,0.20657145977020264
116,0.05169503390789032,0.016903983429074287,0.06116069108247757,0.3319357931613922,0.08957946300506592,0.16339296102523804,0.03906327113509178,0.20860999822616577,0.0012023808667436242,0.036456361413002014
117,0.7582072019577026,9.244550892617553e-05,0.178677499294281,0.011656444519758224,0.0327124297618866,0.002409638138487935,0.001805577427148819,0.001197444973513484,0.012969630770385265,0.00027170806424692273
118,0.002591862343251705,2.007732655329164e-05,0.003297894960269332,0.02041744627058506,0.9540051221847534,0.016209440305829048,9.027989290188998e-05,0.003316093934699893,1.9004960449819919e-06,4.9964339268626645e-05
119,9.974319254979491e-05,0.0002146345068467781,0.1688770055770874,0.2549748420715332,0.026836704462766647,0.22308620810508728,0.30886805057525635,0.016471700742840767,5.364560638554394e-05,0.0005175250116735697
120,0.006001393776386976,0.006053651217371225,0.19318197667598724,0.09153144806623459,0.21389073133468628,0.089365154504776,0.045153915882110596,0.3512515723705292,0.0011082859709858894,0.002461896277964115
121,0.038665808737277985,0.0007255365489982069,0.0010808968218043447,0.0003718532097991556,0.00017197737179230899,2.3164462618296966e-05,0.0020282797049731016,4.892390734312357e-06,0.956305980682373,0.0006216893089003861
122,0.09495165199041367,0.004707461688667536,0.07732289284467697,0.3698124885559082,0.1128845363855362,0.20736896991729736,0.0053055547177791595,0.116070456802845,0.005639972165226936,0.005936000496149063
123,0.0001410049881087616,0.9420337677001953,0.00010400625615147874,9.59736353252083e-05,0.0001923481177072972,7.358339189522667e-06,6.694483454339206e-05,6.550834223162383e-05,0.009212221950292587,0.048080842941999435
124,0.0023062617983669043,2.2429137970902957e-05,0.9089599847793579,0.03234458342194557,0.012198164127767086,0.02099786140024662,0.019776267930865288,0.003242734121158719,3.776323501369916e-05,0.0001139649684773758
125,0.014887829311192036,0.0019463590579107404,0.00014389374700840563,0.0003480348386801779,0.0001165569483418949,1.6248292013187893e-05,0.0001945457188412547,8.555979547963943e-06,0.9808399081230164,0.0014980824198573828
126,0.40441983938217163,0.03578626364469528,0.17551390826702118,0.10466670989990234,0.02657492086291313,0.01336230430752039,0.032112736254930496,0.0071466281078755856,0.18205015361309052,0.018366500735282898
127,0.3465595543384552,0.005721906200051308,0.0446038655936718,0.01068100892007351,0.006154712755233049,0.001307257218286395,0.0029402030631899834,0.001138400984928012,0.5365390181541443,0.04435405507683754
128,0.005192785058170557,0.0014127201866358519,0.0077453660778701305,0.5293481945991516,0.02689802087843418,0.13069380819797516,0.2521459460258484,0.041313860565423965,0.0001430390984751284,0.005106236319988966
129,0.007216028403490782,0.0005742342327721417,0.005521922372281551,0.5182718634605408,0.005610062275081873,0.3123277723789215,0.1341310441493988,0.008130894042551517,0.00017002003733068705,0.008046242408454418
130,0.062349844723939896,6.098992162151262e-05,0.9163193106651306,0.005237811245024204,0.0033084747847169638,0.0042070383206009865,0.001162880682386458,0.00019499377231113613,0.007127340417355299,3.145812661387026e-05
131,3.778428435907699e-05,2.4776016971372883e-07,0.01687084510922432,0.0006040488369762897,0.9791380763053894,0.0005979745183140039,0.0022652039770036936,0.00048423968837596476,3.832977313322772e-07,1.3030984291617642e-06
132,2.058195377685479e-06,0.9997066855430603,7.7699924272423e-10,8.318612465529895e-09,8.241189675128879e-11,1.4583193541639616e-09,1.7554903308791836e-08,3.0287736763057183e-09,5.319804330383704e-08,0.0002912489289883524
133,0.00043632779852487147,0.0008927686722017825,6.730024324497208e-06,4.9043963372241706e-05,5.966686330793891e-06,1.092586103368376e-06,1.3455974112730473e-05,2.1258944116198109e-07,0.9980716109275818,0.0005228276131674647
134,1.1129220638395054e-06,0.00021016599202994257,3.0557435921896303e-13,2.4330797376848068e-09,7.734681357852644e-14,2.6013358134235887e-10,4.3882227712677135e-11,6.948884134772015e-09,2.281598909803506e-09,0.9997887015342712
135,0.05361711233854294,0.5915945768356323,0.004671323113143444,0.07544399052858353,0.003058122470974922,0.01539688091725111,0.03376128524541855,0.013818325474858284,0.008343719877302647,0.20029467344284058
136,0.00276860105805099,0.0004747240454889834,0.44564691185951233,0.12075498700141907,0.03549884259700775,0.31606191396713257,0.02450931817293167,0.052574723958969116,0.000953217560891062,0.0007568201399408281
137,0.0028624720871448517,0.009011592715978622,0.00027663909713737667,0.000790552468970418,9.223647066392004e-05,0.0002346101973671466,5.0820683100027964e-05,0.0011281110346317291,0.0005289213731884956,0.985024094581604
138,0.0015490251826122403,4.961140803061426e-05,0.00032958731753751636,0.002570999786257744,0.0066922190599143505,0.0127662168815732,0.0002690821420401335,0.9671607613563538,0.00010837068839464337,0.00850397627800703
139,0.0008016829378902912,1.3933705304225441e-05,0.12733183801174164,0.019836660474538803,0.22284157574176788,0.01198715902864933,0.6159817576408386,0.0008929544710554183,0.00021403536084108055,9.843678708421066e-05
